id,bank,counterparty,posted,new_balance,value,type,user,account_type
6c6ce7fa-aa8d-4036-b002-094d0432f664,bank_c_01.uk,Dr. Jackson,2017-05-08,552387.34,-1745.80,health,Ammy Smith,CURRENT
08488d4f-636d-4f8e-8b1a-11e188cd9c34,bank_c_01.uk,Verizon,2017-05-09,550499.64,-1887.70,utility,Ammy Smith,CURRENT
a49f5f1e-e058-4f5f-b24b-485f91cd6a7d,bank_c_01.uk,iTunes Music Store,2017-05-11,549849.98,-649.66,entertainment,Ammy Smith,CURRENT
c21fedf6-61b0-4cc0-9aa5-14e597b0d933,bank_c_01.uk,In-N-Out Burger,2017-05-12,549172.41,-677.57,food,Ammy Smith,CURRENT
288e3c6c-af56-4ab6-b9f7-2653043b030a,bank_c_01.uk,Banana Republic,2017-05-13,547859.39,-1313.02,clothing,Ammy Smith,CURRENT
445f2196-d604-4b94-8cab-124937a3edac,bank_c_01.uk,In-N-Out Burger,2017-05-18,547153.74,-705.65,food,Ammy Smith,CURRENT
232b1d8e-fdbc-43ce-91c9-c16839d5061b,bank_c_01.uk,In-N-Out Burger,2017-05-18,546778.84,-374.90,food,Ammy Smith,CURRENT
784d5fc8-e2ba-4474-91f4-057a9f51f86c,bank_c_01.uk,In-N-Out Burger,2017-05-24,546383.35,-395.49,food,Ammy Smith,CURRENT
a6228016-0e28-4d4f-93c1-5adb0f1ec990,bank_c_01.uk,Amazon.com,2017-05-25,544870.04,-1513.31,education,Ammy Smith,CURRENT
7684ca88-2496-4689-944c-56d3503dc22f,bank_c_01.uk,In-N-Out Burger,2017-05-29,544542.64,-327.40,food,Ammy Smith,CURRENT
51912293-62dd-47ea-8f08-b0db2ca21482,bank_c_00.uk,INCOME,2017-06-05,394708.39,33000.00,INCOME,John Williams,CURRENT
c0edbd0f-027f-4f24-b60e-7a9c7e87ed3d,bank_c_00.uk,The Gap,2017-06-07,393864.32,-844.07,clothing,John Williams,CURRENT
765446f9-d135-4cde-8def-340ef3bd8472,bank_c_00.uk,AMC Theaters,2017-06-07,393345.51,-518.81,entertainment,John Williams,CURRENT
882e91d4-510f-4d40-befc-455a9074d113,bank_c_00.uk,Dr. Jackson,2017-06-09,391819.23,-1526.28,health,John Williams,CURRENT
019d3b22-fafe-4ef9-a154-1e3505a4d4be,bank_c_00.uk,Safeway,2017-06-11,391344.00,-475.23,food,John Williams,CURRENT
6da6a18f-4b88-4d0c-9576-65bbb818f0e8,bank_c_00.uk,Safeway,2017-06-14,390975.70,-368.30,food,John Williams,CURRENT
c511676d-5e56-467d-9fb4-6af69165ee0c,bank_c_00.uk,The Crucible,2017-06-17,389388.57,-1587.13,education,John Williams,CURRENT
62e6adee-034d-4674-8d4e-69b5228a9b16,bank_c_00.uk,Safeway,2017-06-19,388825.38,-563.19,food,John Williams,CURRENT
e941f068-c9da-42fe-8752-5a456131041b,bank_c_00.uk,Jiffy Lube,2017-06-29,386919.31,-1906.07,auto,John Williams,CURRENT
f96a728f-e67d-46d1-95e0-8999dcd1b430,bank_c_00.uk,Amazon.com,2017-07-02,386543.82,-375.49,gift,John Williams,CURRENT
1e0e3d05-8173-4530-94c9-de3a3b1344eb,bank_c_00.uk,Safeway,2017-07-03,385990.89,-552.93,food,John Williams,CURRENT
6eed4eee-d789-47a9-b2b4-422a1b07fa6a,bank_c_00.uk,INCOME,2017-06-05,2420000.00,30000.00,INCOME,John Williams,SAVING
42519f1c-7b8c-4603-9ec1-80eb3ddaf77a,bank_c_01.uk,INCOME,2017-06-05,880000.00,20000.00,INCOME,Ammy Smith,SAVING
6fec1157-ffcb-4af9-8020-88e55614048c,bank_c_01.uk,INCOME,2017-06-05,604542.64,60000.00,INCOME,Ammy Smith,CURRENT
23a1fa6a-fd39-4e33-95b3-0408ba870a30,bank_c_01.uk,J. Crew,2017-06-05,603624.87,-917.77,clothing,Ammy Smith,CURRENT
bdba2d6d-a052-4bf6-8833-b2a078a4312c,bank_c_01.uk,RENT,2017-06-05,583624.87,-20000.00,RENT,Ammy Smith,CURRENT
67a41a1c-3ed1-4bc1-9cb2-ece8252b11cd,bank_c_01.uk,iTunes Music Store,2017-06-10,583032.21,-592.66,entertainment,Ammy Smith,CURRENT
69b67467-94a8-482e-a886-7c0eacbb8df3,bank_c_01.uk,Neiman-Marcus,2017-06-11,582611.83,-420.38,gift,Ammy Smith,CURRENT
da1064d4-cd7c-4aac-9177-d9a839cbdde7,bank_c_01.uk,Whole Foods,2017-06-14,582296.63,-315.20,food,Ammy Smith,CURRENT
cfab2226-f2fa-4b8f-b96f-165e189f0bfe,bank_c_01.uk,Whole Foods,2017-06-22,581930.82,-365.81,food,Ammy Smith,CURRENT
069a7d4a-eccf-45c6-817f-1e2525fa29f2,bank_c_01.uk,Whole Foods,2017-06-29,581236.49,-694.33,food,Ammy Smith,CURRENT
1c904af4-2a9f-4e6d-9d5d-efebc411058a,bank_c_01.uk,Arco,2017-06-29,579619.05,-1617.44,auto,Ammy Smith,CURRENT
762b8e21-86e9-4122-98c7-28d423e37983,bank_c_01.uk,Whole Foods,2017-07-02,579272.94,-346.11,food,Ammy Smith,CURRENT
a588aa28-570e-49fa-b1cc-76fc1e48bcd6,bank_c_01.uk,Whole Foods,2017-07-02,578900.67,-372.27,food,Ammy Smith,CURRENT
00e1983a-908e-4562-b31a-69779ea22555,bank_c_01.uk,Whole Foods,2017-07-03,578203.18,-697.49,food,Ammy Smith,CURRENT
23247813-a3c3-4275-9c2b-6e702d0a5fcf,bank_c_01.uk,,2017-07-04,576600.88,-1602.30,utility,Ammy Smith,CURRENT
f7797058-3602-409f-a42e-1ee7a8eb6599,bank_c_00.uk,INCOME,2017-07-05,418990.89,33000.00,INCOME,John Williams,CURRENT
82cb03b9-8001-4320-80f1-2e18ba43fa8c,bank_c_00.uk,Whole Foods,2017-07-07,418481.83,-509.06,food,John Williams,CURRENT
24443ed9-0dfb-4c76-81e1-b44a838cbe47,bank_c_00.uk,Whole Foods,2017-07-12,417775.72,-706.11,food,John Williams,CURRENT
c7af6a84-7c8d-46b1-8809-b91ebb55621f,bank_c_00.uk,Whole Foods,2017-07-16,417289.41,-486.31,food,John Williams,CURRENT
bf820666-fd17-4956-8540-54fe804ba695,bank_c_00.uk,Jiffy Lube,2017-07-16,416083.92,-1205.49,auto,John Williams,CURRENT
0947c0db-a026-4891-b0a7-80065d39c30e,bank_c_00.uk,Whole Foods,2017-07-21,415567.49,-516.43,food,John Williams,CURRENT
b61bd32f-42bb-4135-9ce0-719c5ed9922f,bank_c_00.uk,PG&E,2017-07-21,414026.82,-1540.67,utility,John Williams,CURRENT
02b8dac4-2020-42b6-a44b-464d95f13d40,bank_c_00.uk,Dr. Phillips,2017-07-22,412315.65,-1711.17,health,John Williams,CURRENT
0254706d-c3d9-481a-8a9d-794ff304870c,bank_c_00.uk,Netflix,2017-07-22,411922.06,-393.59,entertainment,John Williams,CURRENT
504667c4-24df-446a-a723-f665ffc34a14,bank_c_00.uk,The Crucible,2017-07-24,410477.11,-1444.95,education,John Williams,CURRENT
12585852-5ad6-4904-8a1f-e68a1a1af212,bank_c_00.uk,Whole Foods,2017-08-03,409980.04,-497.07,food,John Williams,CURRENT
aef9a060-06d8-48b5-ba41-ec0185d0278c,bank_c_00.uk,Kenneth Cole,2017-08-04,408822.11,-1157.93,clothing,John Williams,CURRENT
c8926b3f-e8c2-46e7-b7a2-22a3a094e131,bank_c_00.uk,INCOME,2017-07-05,2450000.00,30000.00,INCOME,John Williams,SAVING
50e4d0c5-e30e-4098-ba00-6a8b1f57277b,bank_c_01.uk,INCOME,2017-07-05,900000.00,20000.00,INCOME,Ammy Smith,SAVING
e7349a00-a1dd-4de4-b3c3-808c4905bdcd,bank_c_01.uk,INCOME,2017-07-05,636600.88,60000.00,INCOME,Ammy Smith,CURRENT
5979bc80-7cc0-4058-bb1f-e3a421c8af62,bank_c_01.uk,RENT,2017-07-05,616600.88,-20000.00,RENT,Ammy Smith,CURRENT
e88cf2ca-c547-4387-ae3d-fc9835759832,bank_c_01.uk,The Gap,2017-07-06,615869.08,-731.80,clothing,Ammy Smith,CURRENT
0a394b26-af92-44ad-990b-fa548b58f0b7,bank_c_01.uk,Campus Books,2017-07-08,615038.68,-830.40,education,Ammy Smith,CURRENT
184bb632-cab2-4b88-88a1-a24f680c73ed,bank_c_01.uk,Brinks,2017-07-16,612933.86,-2104.82,utility,Ammy Smith,CURRENT
c3b083d7-841a-42ee-9de5-b9ee1d5f6f2b,bank_c_01.uk,Arco,2017-07-16,611532.05,-1401.81,auto,Ammy Smith,CURRENT
dd2e9b1f-bca5-41ef-8cea-2706c873fcde,bank_c_01.uk,Dr. Phillips,2017-07-17,610374.06,-1157.99,health,Ammy Smith,CURRENT
a2f480d2-2c00-4d26-ba16-8e7f27bc2f5a,bank_c_01.uk,In-N-Out Burger,2017-07-25,609781.36,-592.70,food,Ammy Smith,CURRENT
645a3472-e950-4f01-8af5-d9f518343717,bank_c_01.uk,In-N-Out Burger,2017-07-25,609232.16,-549.20,food,Ammy Smith,CURRENT
338bbc98-9f55-4632-94f9-6326325ef0e5,bank_c_01.uk,In-N-Out Burger,2017-07-28,608634.14,-598.02,food,Ammy Smith,CURRENT
40655a37-5e81-4c0a-87f7-24e805b1e2a4,bank_c_01.uk,In-N-Out Burger,2017-07-29,608039.92,-594.22,food,Ammy Smith,CURRENT
62e1e67f-a761-4563-b5e1-40380a4a6b58,bank_c_01.uk,Nordstrom,2017-07-29,607703.18,-336.74,gift,Ammy Smith,CURRENT
fd5118ee-f419-4841-b8b9-90efdbea9fdd,bank_c_01.uk,Netflix,2017-08-03,607200.11,-503.07,entertainment,Ammy Smith,CURRENT
ae8b4e71-11cc-407a-9350-21602c319d1b,bank_c_00.uk,INCOME,2017-08-04,441822.11,33000.00,INCOME,John Williams,CURRENT
37f262a2-38ae-4855-be07-cc40a04ecb5d,bank_c_00.uk,Dr. Jackson,2017-08-07,440669.36,-1152.75,health,John Williams,CURRENT
47cb8cdc-2802-4d6a-8d4f-53497b0a568a,bank_c_00.uk,In-N-Out Burger,2017-08-08,440068.72,-600.64,food,John Williams,CURRENT
83d25ffc-9d96-435c-9ea7-2792638f71fb,bank_c_00.uk,In-N-Out Burger,2017-08-15,439384.55,-684.17,food,John Williams,CURRENT
1ae5953b-deaf-4df3-bae4-21d11984ac01,bank_c_00.uk,Amazon.com,2017-08-16,438611.74,-772.81,entertainment,John Williams,CURRENT
87a561eb-dadd-4c62-83f1-6737b583ee7c,bank_c_00.uk,The Gap,2017-08-17,437499.52,-1112.22,clothing,John Williams,CURRENT
213f1cd7-8ec6-43a8-9a12-6127efa1dda7,bank_c_00.uk,Overlimit Fee,2017-08-17,437025.74,-473.78,fee,John Williams,CURRENT
1281d03b-f062-4f7a-b4b6-ff4a4b57effd,bank_c_00.uk,Comcast,2017-08-21,434755.92,-2269.82,utility,John Williams,CURRENT
b71e63d7-b347-4964-99f7-a4d8ee21e007,bank_c_00.uk,The Crucible,2017-08-21,433383.53,-1372.39,education,John Williams,CURRENT
38cf2106-509e-48b2-8ff5-fe76521bd741,bank_c_00.uk,Union 76,2017-08-27,432010.26,-1373.27,auto,John Williams,CURRENT
b02a57a6-89a5-49e1-9e5c-45b1f4b6ad1a,bank_c_00.uk,In-N-Out Burger,2017-08-28,431313.21,-697.05,food,John Williams,CURRENT
499d1e30-f43b-4269-bc1a-a196539d9cac,bank_c_00.uk,Amazon.com,2017-08-30,431046.83,-266.38,gift,John Williams,CURRENT
9990e0c1-2052-47c5-b3c4-3b612dfc6846,bank_c_00.uk,In-N-Out Burger,2017-09-02,430455.41,-591.42,food,John Williams,CURRENT
12ef17e5-7ce9-4222-bec9-23acbddd8f17,bank_c_00.uk,INCOME,2017-08-04,2480000.00,30000.00,INCOME,John Williams,SAVING
503f5b99-dae5-4bc6-adc3-619f66d2d143,bank_c_01.uk,INCOME,2017-08-04,920000.00,20000.00,INCOME,Ammy Smith,SAVING
74c0f453-a5ef-4dd4-b973-b1144c2f0f6b,bank_c_01.uk,INCOME,2017-08-04,667200.11,60000.00,INCOME,Ammy Smith,CURRENT
dd025a63-b0ed-4568-a506-68c04464243b,bank_c_01.uk,RENT,2017-08-04,647200.11,-20000.00,RENT,Ammy Smith,CURRENT
e7c57d6e-5aa2-4820-b903-acd77c1d013b,bank_c_01.uk,Starbucks,2017-08-05,646737.51,-462.60,food,Ammy Smith,CURRENT
ba8df86b-103b-46c0-9963-79ea54a5580b,bank_c_01.uk,Starbucks,2017-08-06,646308.01,-429.50,food,Ammy Smith,CURRENT
95bb452f-1419-4a7e-a411-d34e1380caa9,bank_c_01.uk,iTunes Music Store,2017-08-06,645824.56,-483.45,entertainment,Ammy Smith,CURRENT
1002e3b1-66cf-4a2f-bea6-4c5988415c63,bank_c_01.uk,Starbucks,2017-08-07,645473.79,-350.77,food,Ammy Smith,CURRENT
06296922-1255-4377-b402-ea9e47bcf5cd,bank_c_01.uk,Tuition,2017-08-11,643902.70,-1571.09,education,Ammy Smith,CURRENT
15e9bf34-e09d-406d-8e3b-5c7cd05cd5e9,bank_c_01.uk,Starbucks,2017-08-15,643589.88,-312.82,food,Ammy Smith,CURRENT
da6682a5-6c5f-499d-ae30-a7d704651997,bank_c_01.uk,Starbucks,2017-08-16,643027.73,-562.15,food,Ammy Smith,CURRENT
5f86b3d6-b54f-4054-bb41-61152ad12614,bank_c_01.uk,Starbucks,2017-08-18,642559.83,-467.90,food,Ammy Smith,CURRENT
ffcf9dea-d848-407f-8b25-2aee05f6e2fb,bank_c_01.uk,Kenneth Cole,2017-08-22,641249.73,-1310.10,clothing,Ammy Smith,CURRENT
c351ad51-40a4-4c4a-86b1-e195a61f0cb9,bank_c_01.uk,Pep Boys,2017-09-01,639453.49,-1796.24,auto,Ammy Smith,CURRENT
76c64d59-a81e-495f-adff-0ddc20e20707,bank_c_01.uk,Comcast,2017-09-03,637370.89,-2082.60,utility,Ammy Smith,CURRENT
ba7439a6-d380-4115-8d92-ea1a6d37d14a,bank_c_00.uk,INCOME,2017-09-03,463455.41,33000.00,INCOME,John Williams,CURRENT
c1e67fc1-e6b1-4dbf-ba86-ffb9b54b96e1,bank_c_00.uk,In-N-Out Burger,2017-09-03,462951.82,-503.59,food,John Williams,CURRENT
9cb2e511-26ec-48ae-abfa-b5ad83e3bcf6,bank_c_00.uk,Apple Store,2017-09-03,462660.46,-291.36,gift,John Williams,CURRENT
5f95e451-e8de-41aa-b69e-eec08ffa230e,bank_c_00.uk,In-N-Out Burger,2017-09-10,461951.94,-708.52,food,John Williams,CURRENT
0fd12748-29ca-4a9c-9013-7633c6fd65ff,bank_c_00.uk,In-N-Out Burger,2017-09-14,461526.27,-425.67,food,John Williams,CURRENT
8fad81b4-b8e4-45d9-8de7-e0177f155b0d,bank_c_00.uk,,2017-09-20,459101.48,-2424.79,utility,John Williams,CURRENT
8b947e39-1365-4dc0-9173-7dcf58368eea,bank_c_00.uk,The Crucible,2017-09-24,457738.11,-1363.37,education,John Williams,CURRENT
4aab7947-b75c-45c8-b317-73899e30795f,bank_c_00.uk,In-N-Out Burger,2017-09-25,457340.44,-397.67,food,John Williams,CURRENT
0c7c25a9-b0eb-48f7-8655-d394d4d2f240,bank_c_00.uk,Pep Boys,2017-09-25,455886.59,-1453.85,auto,John Williams,CURRENT
d761ab34-70b1-4425-acfa-92253410602a,bank_c_00.uk,Dr. Jackson,2017-09-25,454414.34,-1472.25,health,John Williams,CURRENT
23e56291-37f3-408d-ada2-f500d00a7e8f,bank_c_00.uk,In-N-Out Burger,2017-09-27,454107.52,-306.82,food,John Williams,CURRENT
dd14214e-3d70-4eb1-a1c1-1bcb73650541,bank_c_00.uk,iTunes Music Store,2017-09-28,453501.32,-606.20,entertainment,John Williams,CURRENT
86dea361-6b6f-420c-9695-d39d18e47680,bank_c_00.uk,Nordstrom,2017-10-03,451934.74,-1566.58,clothing,John Williams,CURRENT
17a43ffe-d18b-41ee-ba38-fcf1189d0bad,bank_c_00.uk,INCOME,2017-09-03,2510000.00,30000.00,INCOME,John Williams,SAVING
92054394-a611-4fa2-a0ed-7103c525dcb0,bank_c_01.uk,INCOME,2017-09-03,940000.00,20000.00,INCOME,Ammy Smith,SAVING
3649b306-a4d4-468b-9408-311e20f2ce08,bank_c_01.uk,INCOME,2017-09-03,697370.89,60000.00,INCOME,Ammy Smith,CURRENT
aa4c71cc-5518-45aa-89ac-7659d0456518,bank_c_01.uk,RENT,2017-09-03,677370.89,-20000.00,RENT,Ammy Smith,CURRENT
36fe43af-3a27-4919-a2f6-82e330a86893,bank_c_01.uk,Neiman-Marcus,2017-09-07,677141.16,-229.73,gift,Ammy Smith,CURRENT
5e226a8e-233e-4618-b219-15d4761f9727,bank_c_01.uk,Trader Joe's,2017-09-09,676543.87,-597.29,food,Ammy Smith,CURRENT
e1efe6e8-81dd-4101-8552-7b8df748735c,bank_c_01.uk,Trader Joe's,2017-09-14,676179.54,-364.33,food,Ammy Smith,CURRENT
9bdec771-e30c-485f-91c1-3cc456663900,bank_c_01.uk,Trader Joe's,2017-09-15,675564.19,-615.35,food,Ammy Smith,CURRENT
fa52519f-2f0a-4e7f-9406-132043e578d1,bank_c_01.uk,Chevron,2017-09-19,674638.58,-925.61,auto,Ammy Smith,CURRENT
d9cb5e2b-217e-49a7-9eb9-be5f2c145388,bank_c_01.uk,Nordstrom,2017-09-20,673770.68,-867.90,clothing,Ammy Smith,CURRENT
4195294a-7d43-4011-a7fe-500d77248880,bank_c_01.uk,Wal-Mart,2017-09-20,672551.54,-1219.14,health,Ammy Smith,CURRENT
c4662462-806a-4572-adb0-e592791be399,bank_c_01.uk,Metreon Theaters,2017-09-22,671951.11,-600.43,entertainment,Ammy Smith,CURRENT
a41e17b2-8e61-4ec8-b3aa-c74f0599b6e4,bank_c_01.uk,The Crucible,2017-09-22,670321.71,-1629.40,education,Ammy Smith,CURRENT
10136c08-40c8-4e77-9dcc-aa76e625a47a,bank_c_01.uk,Trader Joe's,2017-09-24,669787.39,-534.32,food,Ammy Smith,CURRENT
ab4f947b-2af9-46bc-8a1d-03c7a56b2b53,bank_c_01.uk,,2017-09-24,667814.92,-1972.47,utility,Ammy Smith,CURRENT
d65b2a27-f4d7-45ff-944e-f50bea442c8e,bank_c_01.uk,Trader Joe's,2017-09-27,667263.16,-551.76,food,Ammy Smith,CURRENT
7c725d6d-77b8-4ff9-aabf-c1222aaceaaf,bank_c_00.uk,INCOME,2017-10-03,484934.74,33000.00,INCOME,John Williams,CURRENT
1c564653-6535-4bb1-9ffb-4fc1afe49620,bank_c_00.uk,In-N-Out Burger,2017-10-06,484297.79,-636.95,food,John Williams,CURRENT
e32c1e48-c5f6-43ae-ad18-dac5cb129a8f,bank_c_00.uk,Jiffy Lube,2017-10-07,482326.08,-1971.71,auto,John Williams,CURRENT
4de05fad-bd1a-45de-b5f5-2da606ffdb75,bank_c_00.uk,In-N-Out Burger,2017-10-09,482017.78,-308.30,food,John Williams,CURRENT
0d593211-e0c2-4981-a11c-d7cbaf264d61,bank_c_00.uk,Walgreen's,2017-10-10,480406.35,-1611.43,health,John Williams,CURRENT
c9b27609-a71a-4218-b9f0-25c8e78f7f6a,bank_c_00.uk,In-N-Out Burger,2017-10-12,480078.54,-327.81,food,John Williams,CURRENT
53741548-b88d-487d-bfec-adb424972548,bank_c_00.uk,Apple Store,2017-10-12,479666.92,-411.62,gift,John Williams,CURRENT
b817d141-7580-40a2-ae56-9e7f835b6160,bank_c_00.uk,Metreon Theaters,2017-10-18,478952.60,-714.32,entertainment,John Williams,CURRENT
8bd8345f-e09f-4341-98b6-d93a0cd7a793,bank_c_00.uk,Amazon.com,2017-10-18,478199.30,-753.30,education,John Williams,CURRENT
8bd26096-8c8e-474c-aa6c-d8e25d94810e,bank_c_00.uk,Verizon,2017-10-20,476440.43,-1758.87,utility,John Williams,CURRENT
8d9b6252-aeda-452e-b505-b94720eef0c0,bank_c_00.uk,In-N-Out Burger,2017-10-25,476109.32,-331.11,food,John Williams,CURRENT
ba6fb36a-8e85-48fd-943b-bfef061548fc,bank_c_00.uk,In-N-Out Burger,2017-10-25,475561.31,-548.01,food,John Williams,CURRENT
dd929254-ca4e-464f-b5c5-f27e39716c18,bank_c_00.uk,Nordstrom,2017-10-28,474375.21,-1186.10,clothing,John Williams,CURRENT
7cb2a2ab-215f-445b-8191-f06d090be716,bank_c_00.uk,Late Fee,2017-11-01,474042.25,-332.96,fee,John Williams,CURRENT
b0079317-ac46-4e25-a2a6-65deadb2aba8,bank_c_00.uk,INCOME,2017-10-03,2540000.00,30000.00,INCOME,John Williams,SAVING
592cf7dc-2ce8-4b80-a12a-e13cfd720acd,bank_c_01.uk,INCOME,2017-10-03,960000.00,20000.00,INCOME,Ammy Smith,SAVING
5c672ccf-d61d-484c-940b-84b07fe9a4d1,bank_c_01.uk,INCOME,2017-10-03,727263.16,60000.00,INCOME,Ammy Smith,CURRENT
ea4ca906-e7b0-4ac3-8fef-9ad316f6f98c,bank_c_01.uk,RENT,2017-10-03,707263.16,-20000.00,RENT,Ammy Smith,CURRENT
d0a8119c-f315-4929-b009-3fbbc701baea,bank_c_01.uk,Pep Boys,2017-10-05,705314.00,-1949.16,auto,Ammy Smith,CURRENT
c1b869d3-7eff-442a-897e-8b0e23395305,bank_c_01.uk,Netflix,2017-10-07,704634.54,-679.46,entertainment,Ammy Smith,CURRENT
7689ffc3-5526-4ed9-9f62-08a2038980c9,bank_c_01.uk,Neiman-Marcus,2017-10-10,704188.68,-445.86,gift,Ammy Smith,CURRENT
5526fcd1-85d3-4c6f-b382-ffa7df954039,bank_c_01.uk,Starbucks,2017-10-11,703647.03,-541.65,food,Ammy Smith,CURRENT
9855d7f2-4a92-4ce2-aace-df16fa32891e,bank_c_01.uk,Starbucks,2017-10-14,703149.47,-497.56,food,Ammy Smith,CURRENT
21085d82-4042-42ba-831e-d2428e51c093,bank_c_01.uk,Brinks,2017-10-14,701294.26,-1855.21,utility,Ammy Smith,CURRENT
c2c513da-d03e-4c53-bb21-249cb012ba14,bank_c_01.uk,Nordstrom,2017-10-14,699833.50,-1460.76,clothing,Ammy Smith,CURRENT
0494fc3d-2e27-4b01-81f4-0791426ece94,bank_c_01.uk,Starbucks,2017-10-24,699147.15,-686.35,food,Ammy Smith,CURRENT
c0214639-f745-470e-9048-1d64b58f692e,bank_c_01.uk,Starbucks,2017-10-29,698625.91,-521.24,food,Ammy Smith,CURRENT
e6f039f1-dbf5-4635-8ac2-ac5fe82e6d51,bank_c_01.uk,Dr. Jackson,2017-10-31,697511.20,-1114.71,health,Ammy Smith,CURRENT
f6322f8c-b247-4a69-b163-86ac272bd170,bank_c_00.uk,INCOME,2017-11-02,507042.25,33000.00,INCOME,John Williams,CURRENT
602a26ee-125e-4dfd-8446-e1d71e2b34f1,bank_c_00.uk,Starbucks,2017-11-04,506500.26,-541.99,food,John Williams,CURRENT
60185232-b6bd-46af-bd49-6ad98eaa6d9d,bank_c_00.uk,Starbucks,2017-11-04,505812.13,-688.13,food,John Williams,CURRENT
e3811d5c-acf4-4c82-b5f8-5d1d2efacc38,bank_c_00.uk,The Gap,2017-11-04,504562.21,-1249.92,clothing,John Williams,CURRENT
712208b7-336a-4231-b553-681337a72c98,bank_c_00.uk,Dr. Jackson,2017-11-06,503303.14,-1259.07,health,John Williams,CURRENT
5b99d653-046c-4996-9420-f7fe0060b0b9,bank_c_00.uk,Starbucks,2017-11-07,502831.08,-472.06,food,John Williams,CURRENT
555b5b8e-d883-4c56-b413-a9afbf832159,bank_c_00.uk,Rhapsody,2017-11-16,502453.39,-377.69,entertainment,John Williams,CURRENT
0eba189e-68dc-40fc-8e43-3d91d75e8324,bank_c_00.uk,Tuition,2017-11-16,501177.29,-1276.10,education,John Williams,CURRENT
2951a97a-b365-4b1a-8ee7-669d9371b196,bank_c_00.uk,Starbucks,2017-11-22,500795.42,-381.87,food,John Williams,CURRENT
a3889783-a93c-4769-acdc-424991a3216d,bank_c_00.uk,Verizon,2017-11-26,499537.99,-1257.43,utility,John Williams,CURRENT
6a5db0dd-6c41-4e49-aac8-2650332f5af3,bank_c_00.uk,Interest Fee,2017-11-27,498985.04,-552.95,fee,John Williams,CURRENT
05a1ea8f-4540-4629-8224-f08311b9b0c2,bank_c_00.uk,INCOME,2017-11-02,2570000.00,30000.00,INCOME,John Williams,SAVING
184d5e1e-7a2c-474d-8397-4957f0a69cc1,bank_c_01.uk,INCOME,2017-11-02,980000.00,20000.00,INCOME,Ammy Smith,SAVING
814bc223-2395-4d12-829e-c3d77d406742,bank_c_01.uk,INCOME,2017-11-02,757511.20,60000.00,INCOME,Ammy Smith,CURRENT
1be877ea-f727-4a53-a13b-8e4297a38895,bank_c_01.uk,RENT,2017-11-02,737511.20,-20000.00,RENT,Ammy Smith,CURRENT
27894501-c0ff-46a3-8835-1441c8080bcd,bank_c_01.uk,Whole Foods,2017-11-03,737183.93,-327.27,food,Ammy Smith,CURRENT
84518631-df00-4a44-866a-403d42f52d95,bank_c_01.uk,The Gap,2017-11-03,735908.30,-1275.63,clothing,Ammy Smith,CURRENT
9dba3c15-24e5-4a9f-ba59-a5b3cc025a41,bank_c_01.uk,Arco,2017-11-04,734081.98,-1826.32,auto,Ammy Smith,CURRENT
1ba057d5-4a9f-4ad0-b64c-044608f75c2c,bank_c_01.uk,Dr. Roberts,2017-11-07,732696.29,-1385.69,health,Ammy Smith,CURRENT
1c1a4856-4a9d-4536-8b34-ec8b58260dd6,bank_c_01.uk,Whole Foods,2017-11-08,732325.94,-370.35,food,Ammy Smith,CURRENT
d8190a75-80cc-4f7c-a41b-23110168c7c5,bank_c_01.uk,Rhapsody,2017-11-08,731699.91,-626.03,entertainment,Ammy Smith,CURRENT
8170f9aa-976f-470d-81af-339b7a0ba1a5,bank_c_01.uk,Whole Foods,2017-11-10,731174.17,-525.74,food,Ammy Smith,CURRENT
7690a0a7-5f25-4e9d-ab42-ddfa081062d2,bank_c_01.uk,K&L Wines,2017-11-15,730803.72,-370.45,gift,Ammy Smith,CURRENT
dfa4fcba-a27a-485b-9f5f-839f45c20f1f,bank_c_01.uk,Whole Foods,2017-11-16,730454.15,-349.57,food,Ammy Smith,CURRENT
a1518343-2f74-408e-84b8-389687643122,bank_c_01.uk,Verizon,2017-12-02,729275.28,-1178.87,utility,Ammy Smith,CURRENT
16b5b768-8cca-4250-bf49-4ec00534c356,bank_c_00.uk,INCOME,2017-12-02,531985.04,33000.00,INCOME,John Williams,CURRENT
036ee8b0-a00a-45ed-b868-c7a504bf76f9,bank_c_00.uk,Wal-Mart,2017-12-09,530383.80,-1601.24,health,John Williams,CURRENT
11c22ed9-8740-4517-b1ae-9788d0cf442a,bank_c_00.uk,Olive Garden,2017-12-11,529825.62,-558.18,food,John Williams,CURRENT
e544e142-6bd8-46d4-ab96-7784f77044ba,bank_c_00.uk,Olive Garden,2017-12-17,529391.71,-433.91,food,John Williams,CURRENT
95083014-645b-48f5-a8a1-9b8b2637c082,bank_c_00.uk,J. Crew,2017-12-18,528105.87,-1285.84,clothing,John Williams,CURRENT
42a9045e-af1d-48c1-8578-f1e98aee5afc,bank_c_00.uk,Rhapsody,2017-12-21,527565.54,-540.33,entertainment,John Williams,CURRENT
c8610590-9326-498a-b8f9-664579841af2,bank_c_00.uk,Tuition,2017-12-21,526044.63,-1520.91,education,John Williams,CURRENT
cc988055-5cc0-44c7-a3cf-f5ff1fa992c3,bank_c_00.uk,Olive Garden,2017-12-22,525587.70,-456.93,food,John Williams,CURRENT
72032125-07e3-462e-a1bc-7f171554a6c5,bank_c_00.uk,Olive Garden,2017-12-24,524892.73,-694.97,food,John Williams,CURRENT
